MRP_WHS_GRP,WS_CD,JOC_CD,VENDOR_CD,VENDOR_DESC,DISB_CHARGE_CD,ITEM_NO,ITEM_DESC,WHS_CD,STD_PACK,PLAN_LOT_SIZE,USAGE_QTY,PLAN_LOT_USAGE_QTY,SUPPLY_QTY,OPEN_QTY,PARENT_ITEM_DESC,START_ECN_ACCUM_QTY,END_ECN_ACCUM_QTY
BTV,FFL10,22764019,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,Z44400301,"PAPER PALLET, BNN 75"" (6)",RC1S1,1,44,0.0909,4,0,4,SV-40051(VN3)/XR-75X90K/UAF1,1,44
BTV,FFL10,22763009,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,459648501,"BAG,PROTECTION PEHD(2400X1500)",RC1S1,1,18,1,18,0,18,SV-40049(VN3)/XR-85X90K/IA2,1,18
BTV,FFL10,22759017,080140,TOKOPAK SDN BHD,OUTJIT,504959801,"CUSHION, UPPER L (4L TGR)",RC1S1,1,352,1,352,42,310,SV-40049(VN3)/XR-85X90K/AZ1,1,352
BTV,FFL10,22759017,080140,TOKOPAK SDN BHD,OUTJIT,504960001,"CUSHION, FRONT (4L TGR)",RC1S1,1,352,1,352,42,310,SV-40049(VN3)/XR-85X90K/AZ1,1,352
BTV,FFL10,22757008,080140,TOKOPAK SDN BHD,OUTJIT,504959602,"CUSHION, LOWER LR (4L TGR)",RC1S1,1,27,1,27,0,27,SV-40049(VN3)/XR-85X90K/TH8,1,27
BTV,FFL10,22757008,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,503442501,"CELL, PROTECTOR (4L TGR)",RC1S1,1,27,1,27,0,27,SV-40049(VN3)/XR-85X90K/TH8,1,27
BTV,FFL10,22726008,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,503863101,"CARTON, INDIVIDUAL (3L MKY)",RC1S1,1,22,1,22,0,22,SV-40279(VN3)/XR-75X95K/E51,1,22
BTV,FFL10,20285037,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,502984701,"CARTON, INDIVIDUAL (3L APL)",RC1S1,1,11,1,11,0,11,SV-38712(AF1)/FW-75BZ40H/1AF1,1,11
BTV,FGL02,24606001,S80003,SONY TAIWAN LIMITED,INJITIOP,502541101,DIFFUSER PLATE (PHN L),RC1S1,1,30,1,30,0,30,SV-41544(CEI)/FW-55BZ35L/CEI,1,30
BTV,FGL02,24605001,PA1086,ELEMATEC SINGAPORE (PTE) LTD,INJITIOP,505289101,REF.POL.ON.POP (KPTB L),RC1S1,1,30,1,30,0,30,SV-41499(CEI)/FW-55BZ40L/CEI,1,30
BTV,FGL02,24601001,PA1086,ELEMATEC SINGAPORE (PTE) LTD,INJITILS,101326912,MOUNTED PWB LS BAR (EPH L),RC1S3,1,50,10,500,0,500,SV-41487(CEI)/FW-55BZ30L/CEI,1,50
BTV,FGL02,24331005,PR0162,KEIN HING INDUSTRY SDN BHD,INJIT,503339013,BACK CHASSIS ASSY (L EPH),RC1S1,1,84,1,84,0,84,SV-41724(E33)/KD-55X80L/E33,1,84
BTV,FGL02,24331005,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,84,1,84,0,84,SV-41724(E33)/KD-55X80L/E33,1,84
BTV,FGL02,24150010,080106,ZHAORI PACKAGING INDUSTRIES M,OUTJIT,502419401,CUSHION SIDE (L RIS),RC1S1,1,200,2,400,0,400,SV-41142(PL1)/KD-55X80L/PL1,1,200
BTV,FGL02,24150010,080106,ZHAORI PACKAGING INDUSTRIES M,OUTJIT,503357502,CUSHION UPPER (L EPH),RC1S1,1,200,1,200,0,200,SV-41142(PL1)/KD-55X80L/PL1,1,200
BTV,FGL02,24150010,108349,BOE TECH (HK) LTD_SCM RM,OCELLTCON,101714212,MOUNTED PWB E-T-CON (55),RC1S3,1,200,1,200,0,200,SV-41142(PL1)/KD-55X80L/PL1,1,200
BTV,FGL02,23886005,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,504799601,"CARTON, INDIVIDUAL (L EPH2)",RC1S1,1,84,1,84,0,84,SV-41112(VN3)/KD-55X80L/UAF1,1,84
BTV,FGL02,23886005,108349,BOE TECH (HK) LTD_SCM RM,ITCOCELL,101714111,LIQUID CRYSTAL ELEMENT(B55QUB),RCGS1,1,84,1,84,0,84,SV-41112(VN3)/KD-55X80L/UAF1,1,84
BTV,FGL02,23884007,PR0162,KEIN HING INDUSTRY SDN BHD,INJIT,503339013,BACK CHASSIS ASSY (L EPH),RC1S1,1,43,1,43,0,43,SV-41112(VN3)/KD-55X80L/AZ1,1,43
BTV,FGL02,23884007,PA1257,INABATA MALAYSIA SDN BHD,INJITIOP,503477811,MOP SHEET (EPH L),RC1S1,1,43,1,43,0,43,SV-41112(VN3)/KD-55X80L/AZ1,1,43
BTV,FGL02,23884007,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,504473011,STAND L (L EPH2) A,RC1S1,1,43,1,43,0,43,SV-41112(VN3)/KD-55X80L/AZ1,1,43
BTV,FGL02,23884007,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,502240301,"BAG,PROTECTION SLIT(1500X1050)",RC1S1,1,43,1,43,0,43,SV-41112(VN3)/KD-55X80L/AZ1,1,43
BTV,FGL02,23884007,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,502471101,CELL PROTECTOR (L RIS),RC1S1,1,43,1,43,0,43,SV-41112(VN3)/KD-55X80L/AZ1,1,43
BTV,FGL02,23883010,080012,AUREUMAEX PRECISION PLASTICS M,INJIT,502459014,REAR COVER ASSY (L LYX),RC1S1,1,126,1,126,0,126,SV-41112(VN3)/KD-55X80L/AF1,1,126
BTV,FGL02,23881008,080106,ZHAORI PACKAGING INDUSTRIES M,OUTJIT,503357502,CUSHION UPPER (L EPH),RC1S1,1,121,1,121,0,121,SV-41112(VN3)/KD-55X80L/E51,1,121
BTV,FGL02,23881008,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,502172301,TRAY (L PHN),RC1S1,1,121,1,121,0,121,SV-41112(VN3)/KD-55X80L/E51,1,121
BTV,FGL02,23880005,108349,BOE TECH (HK) LTD_SCM RM,OCELLTCON,101714212,MOUNTED PWB E-T-CON (55),RC1S3,1,177,1,177,0,177,SV-41112(VN3)/KD-55X80L/TH8,1,177
BTV,FGL02,23859010,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,504473011,STAND L (L EPH2) A,RC1S1,1,408,1,408,0,408,SV-41186(TW6)/KM-55X80L/TW6,1,408
BTV,FGL02,23859010,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,504473111,STAND R (L EPH2) A,RC1S1,1,408,1,408,0,408,SV-41186(TW6)/KM-55X80L/TW6,1,408
BTV,FGL02,23859010,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,408,1,408,0,408,SV-41186(TW6)/KM-55X80L/TW6,1,408
BTV,FGL02,23859010,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,502240301,"BAG,PROTECTION SLIT(1500X1050)",RC1S1,1,408,1,408,0,408,SV-41186(TW6)/KM-55X80L/TW6,1,408
BTV,FGL02,23859010,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,502172301,TRAY (L PHN),RC1S1,1,408,1,408,0,408,SV-41186(TW6)/KM-55X80L/TW6,1,408
BTV,FGL02,22441033,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,502172301,TRAY (L PHN),RC1S1,1,404,1,404,0,404,SV-40039(VN3)/KD-55X80K/UAF1,1,404
BTV,FGL02,22440032,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,503762601,REFLECTIVE SHEET (EPH L),RC1S1,1,168,1,168,0,168,SV-40039(VN3)/KD-55X80K/AF1,1,168
BTV,FGL02,22440032,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,503312211,"STAND, L (2L EPH) A",RC1S1,1,168,1,168,0,168,SV-40039(VN3)/KD-55X80K/AF1,1,168
BTV,FGL02,22440032,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,503838401,"CARTON, INDIVIDUAL (L EPH)",RC1S1,1,168,1,168,0,168,SV-40039(VN3)/KD-55X80K/AF1,1,168
BTV,FGL02,22406102,005101,RYOKA (MALAYSIA) SDN BHD,INJIT,503337611,BEZEL TP ASSY (L EPH),RC1S1,1,797,1,797,520,277,SV-40039(VN3)/KD-55X80K/VN3,1,797
BTV,FGL02,22406102,PR0162,KEIN HING INDUSTRY SDN BHD,INJIT,503339013,BACK CHASSIS ASSY (L EPH),RC1S1,1,797,1,797,520,277,SV-40039(VN3)/KD-55X80K/VN3,1,797
BTV,FGL02,22406102,S80003,SONY TAIWAN LIMITED,INJITIOP,503477001,DIFFUSER PLATE (EPH L),RC1S1,1,797,1,797,400,397,SV-40039(VN3)/KD-55X80K/VN3,1,797
BTV,FGL02,22406102,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,503762601,REFLECTIVE SHEET (EPH L),RC1S1,1,797,1,797,652,145,SV-40039(VN3)/KD-55X80K/VN3,1,797
BTV,FGL02,22406102,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,502471101,CELL PROTECTOR (L RIS),RC1S1,1,797,1,797,578,219,SV-40039(VN3)/KD-55X80K/VN3,1,797
BTV,FGL03,24630001,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,500840701,TRAY (2L BNN),RC1S1,1,30,1,30,0,30,SV-41498(CEI)/FW-65BZ40L/CEI,1,30
BTV,FGL03,24626001,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502158002,CUSHION UPPER (2L PHN),RC1S1,1,50,1,50,0,50,SV-41485(CEI)/FW-65BZ30L/CEI,1,50
BTV,FGL03,22741030,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502400491,"CUSHION, LOWER (2L RIS)",RC1S1,1,240,1,240,0,240,SV-40270(VN3)/KD-65X85K/1AF1,1,240
BTV,FGL03,22741030,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,503312911,"STAND, L (2L HRS) A",RC1S1,1,240,1,240,0,240,SV-40270(VN3)/KD-65X85K/1AF1,1,240
BTV,FGL03,22741030,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,502547201,CELL PROTECTOR (2L RIS),RC1S1,1,240,1,240,0,240,SV-40270(VN3)/KD-65X85K/1AF1,1,240
BTV,FGL03,22741030,108349,BOE TECH (HK) LTD_SCM RM,ITCOCELL,101411011,LIQUID CRYSTAL ELEMENT(B650QUB,RCGS1,1,240,1,240,0,240,SV-40270(VN3)/KD-65X85K/1AF1,1,240
BTV,FGL03,22730026,080124,BANGI PLASTICS SDN BHD,INJIT,502459115,REAR COVER ASSY (2L LYX),RC1S1,1,264,1,264,0,264,SV-40270(VN3)/KD-65X85K/UAF1,1,264
BTV,FGL03,22730026,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,503553701,REFLECTIVE SHEET (HRS 2L),RC1S1,1,264,1,264,0,264,SV-40270(VN3)/KD-65X85K/UAF1,1,264
BTV,FGL03,22730026,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502400393,"CUSHION, UPPER (2L RIS)",RC1S1,1,264,1,264,0,264,SV-40270(VN3)/KD-65X85K/UAF1,1,264
BTV,FGL03,22730026,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502400591,"CUSHION, SIDE (2L RIS)",RC1S1,1,264,2,528,0,528,SV-40270(VN3)/KD-65X85K/UAF1,1,264
BTV,FGL03,22626012,080145,YH PRECISION (M) SDN BHD,INJIT,502336953,BACK CHASSIS ASSY (2L RIS),RC1S1,1,644,1,644,0,644,P-MOD (YDCM065DCS01)(SVC),1,644
BTV,FGL03,22626012,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502228501,"CUSH, UPP RGT PMOD (L RIS)",RC1S1,1,644,0.1429,92,0,92,P-MOD (YDCM065DCS01)(SVC),1,644
BTV,FGL03,22626012,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472419601,DESSICANT(50G,RC1S1,1,644,1,644,0,644,P-MOD (YDCM065DCS01)(SVC),1,644
BTV,FGL03,22595021,080140,TOKOPAK SDN BHD,OUTJIT,503472702,"CUSHION, UPPER (2L RIS)",RC1S1,1,504,1,504,0,504,SV-40052(VN3)/XR-65X90K/1AF1,1,504
BTV,FGL03,22595021,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,501969901,"BAG,PROTECTION SLIT(1720X1050)",RC1S1,1,504,1,504,0,504,SV-40052(VN3)/XR-65X90K/1AF1,1,504
BTV,FGL03,22595021,507800,SONY CORPORATION,INJITILS,A5044254A,SPRO MODULE 22LS65_A,RC1S3,1,504,20,10080,0,10080,SV-40052(VN3)/XR-65X90K/1AF1,1,504
BTV,FGL03,22482015,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502228601,"CUSH, UPP CTR PMOD (L RIS)",RC1S1,1,224,0.2857,64,0,64,P-MOD (YSCM065CCO01)(SVC),1,224
BTV,FGL03,22482015,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502240401,"CUSH, SIDE CTR PMOD (2L RIS)",RC1S1,1,224,0.2857,64,0,64,P-MOD (YSCM065CCO01)(SVC),1,224
BTV,FGL03,22482015,080148,DAI SUWON PACKAGING SDN BHD,OUTJITB,502112501,"EPE, BLK PMOD (PCH)",RC1S1,1,224,0.2857,64,0,64,P-MOD (YSCM065CCO01)(SVC),1,224
BTV,FGL03,22482015,080148,DAI SUWON PACKAGING SDN BHD,OUTJITB,502503631,"BAG, PRO PEHD",RC1S1,1,224,1,224,0,224,P-MOD (YSCM065CCO01)(SVC),1,224
BTV,FGL03,22456012,080140,TOKOPAK SDN BHD,OUTJIT,502400501,"CUSHION, SIDE (2L RIS)",RC1S1,1,50,2,100,0,100,SV-40038(VN3)/KD-65X81DK/VN3,1,50
BTV,FGL03,22456012,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,503312941,"STAND, L (2L HRS) A",RC1S1,1,50,1,50,0,50,SV-40038(VN3)/KD-65X81DK/VN3,1,50
BTV,FGL03,22456012,080140,TOKOPAK SDN BHD,OUTJIT,503472801,"CUSHION, LOWER (2L RIS)",RC1S1,1,50,1,50,0,50,SV-40038(VN3)/KD-65X81DK/VN3,1,50
BTV,FGL03,22456012,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,501969901,"BAG,PROTECTION SLIT(1720X1050)",RC1S1,1,50,1,50,0,50,SV-40038(VN3)/KD-65X81DK/VN3,1,50
BTV,FGL03,22456012,108349,BOE TECH (HK) LTD_SCM RM,ITCOCELL,101410812,LIQUID CRYSTAL ELEMENT(B650QUB,RCGS1,1,50,1,50,0,50,SV-40038(VN3)/KD-65X81DK/VN3,1,50
BTV,FGL03,22421036,080145,YH PRECISION (M) SDN BHD,INJIT,503339713,BACK CHASSIS ASSY (2L EPH),RC1S1,1,244,1,244,0,244,SV-40036(VN3)/KD-65X80K/AZ1,1,244
BTV,FGL03,22421036,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,503415001,BEZEL BT ASSY (2L EPH),RC1S1,1,244,1,244,0,244,SV-40036(VN3)/KD-65X80K/AZ1,1,244
BTV,FGL03,22421036,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,503478101,REFLECTIVE SHEET (EPH 2L),RC1S1,1,244,1,244,0,244,SV-40036(VN3)/KD-65X80K/AZ1,1,244
BTV,FGL03,22421036,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,503312211,"STAND, L (2L EPH) A",RC1S1,1,244,1,244,0,244,SV-40036(VN3)/KD-65X80K/AZ1,1,244
BTV,FGL03,22421036,080140,TOKOPAK SDN BHD,OUTJIT,503472801,"CUSHION, LOWER (2L RIS)",RC1S1,1,244,1,244,0,244,SV-40036(VN3)/KD-65X80K/AZ1,1,244
BTV,FGL03,22409070,080145,YH PRECISION (M) SDN BHD,INJIT,503339713,BACK CHASSIS ASSY (2L EPH),RC1S1,1,125,1,125,0,125,SV-40036(VN3)/KD-65X80K/VN3,1,125
BTV,FGL03,22409070,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,503312211,"STAND, L (2L EPH) A",RC1S1,1,125,1,125,0,125,SV-40036(VN3)/KD-65X80K/VN3,1,125
BTV,FGL03,22409070,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,503312611,"STAND, R (2L EPH) A",RC1S1,1,125,1,125,0,125,SV-40036(VN3)/KD-65X80K/VN3,1,125
BTV,FGL03,22409070,108349,BOE TECH (HK) LTD_SCM RM,ITCOCELL,101410812,LIQUID CRYSTAL ELEMENT(B650QUB,RCGS1,1,125,1,125,0,125,SV-40036(VN3)/KD-65X80K/VN3,1,125
BTV,FGL03,22310038,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502240401,"CUSH, SIDE CTR PMOD (2L RIS)",RC1S1,1,98,0.2857,28,0,28,P-MOD (YSCM065CCO01),1,98
BTV,FGL03,22310038,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502865511,CUS LOW L PMOD (L PHN),RC1S1,1,98,0.1429,14,0,14,P-MOD (YSCM065CCO01),1,98
BTV,FGL03,22310038,080148,DAI SUWON PACKAGING SDN BHD,OUTJITC,502404701,"CTN, PMOD (2L RIS)",RC1S1,1,98,0.1429,14,0,14,P-MOD (YSCM065CCO01),1,98
BTV,FGL03,22310038,108349,BOE TECH (HK) LTD_SCM RM,OCELLTCON,101410913,MOUNTED PWB E-T-CON (65),RC1S3,1,98,1,98,0,98,P-MOD (YSCM065CCO01),1,98
BTV,FGL05,24380003,003010,KAWAGUCHI MFG. SDN BHD,INJIT,504507611,REAR COVER ASSY (L ERP),RC1S1,1,102,1,102,0,102,SV-41464(PL1)/KD-55X85L/PL1,1,102
BTV,FGL05,24251003,PA1005,MARUBUN/ARROW (S) PTE LTD,INJITILS,101667811,MOUNTED PWB LS BAR (ERP L),RC1S3,1,600,12,7200,0,7200,SV-41476(TW6)/KM-55X85L/TW6,1,600
BTV,FGL05,24205003,003010,KAWAGUCHI MFG. SDN BHD,INJIT,504506812,REAR COVER ASSY (L CBN),RC1S1,1,50,1,50,0,50,SV-41134(VN3)/XR-55X90L/AF1,1,50
BTV,FGL05,24205003,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,504480702,BEZEL TP ASSY (L CBN),RC1S1,1,50,1,50,0,50,SV-41134(VN3)/XR-55X90L/AF1,1,50
BTV,FGL05,24205003,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,504444001,CUSHION UPPER (L CBN),RC1S1,1,50,1,50,0,50,SV-41134(VN3)/XR-55X90L/AF1,1,50
BTV,FGL05,24195003,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,502172301,TRAY (L PHN),RC1S1,1,94,1,94,80,14,SV-41134(VN3)/XR-55X90L/TH8,1,94
BTV,FGL05,24108026,080148,DAI SUWON PACKAGING SDN BHD,OUTJITB,504581601,"EPE, BLK PMOD (CBN)",RC1S1,1,784,0.25,196,0,196,P-MOD (YDDM055DCS01),1,784
BTV,FGL05,23957013,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504582001,"PILLAR, CORNER (L CBN)",RC1S1,1,864,0.25,216,0,216,P-MOD (YDDM055DGS01),1,864
BTV,FGL05,23302039,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,503554101,REFLECTIVE SHEET (TGR L),RC1S1,1,1000,1,1000,0,1000,SV-40410(J1)/XRJ-55X90K/MJ1,1,1000
BTV,FGL05,23302039,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,502471101,CELL PROTECTOR (L RIS),RC1S1,1,1000,1,1000,0,1000,SV-40410(J1)/XRJ-55X90K/MJ1,1,1000
BTV,FGL05,23302039,108320,HON HAI PRECISION INDUSTRY CO,INJITILS,101367011,MOUNTED PWB LS BAR (TGR L),RC1S3,1,1000,16,16000,0,16000,SV-40410(J1)/XRJ-55X90K/MJ1,1,1000
BTV,FGL05,23302039,PA1092,CHINA STAR OPTOELEC INTL HK,ITCOCELL,101411811,LIQUID CRYSTAL ELEMENT(C550D11,RCGS1,1,1000,1,1000,0,1000,SV-40410(J1)/XRJ-55X90K/MJ1,1,1000
BTV,FGL05,23302038,S80003,SONY TAIWAN LIMITED,INJITIOP,502405701,DIFFUSER PLATE (RIS L),RC1S1,1,1260,1,1260,0,1260,SV-40410(J1)/XRJ-55X90K/MJ1,1,1260
BTV,FGL05,23302038,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,503554101,REFLECTIVE SHEET (TGR L),RC1S1,1,1260,1,1260,0,1260,SV-40410(J1)/XRJ-55X90K/MJ1,1,1260
BTV,FGL05,23302038,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,502471101,CELL PROTECTOR (L RIS),RC1S1,1,1260,1,1260,0,1260,SV-40410(J1)/XRJ-55X90K/MJ1,1,1260
BTV,FGL05,23302038,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,503867311,"CARTON, INDIVIDUAL (L TGR)",RC1S1,1,1260,1,1260,0,1260,SV-40410(J1)/XRJ-55X90K/MJ1,1,1260
BTV,FGL05,23302038,108320,HON HAI PRECISION INDUSTRY CO,INJITILS,101367011,MOUNTED PWB LS BAR (TGR L),RC1S3,1,1260,16,20160,0,20160,SV-40410(J1)/XRJ-55X90K/MJ1,1,1260
BTV,FGL05,23302037,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502419461,CUSHION SIDE (L RIS),RC1S1,1,968,2,1936,1920,16,SV-40410(J1)/XRJ-55X90K/MJ1,1,968
BTV,FGL05,23302037,PA1092,CHINA STAR OPTOELEC INTL HK,ITCOCELL,101411811,LIQUID CRYSTAL ELEMENT(C550D11,RCGS1,1,968,1,968,645,323,SV-40410(J1)/XRJ-55X90K/MJ1,1,968
BTV,FGL05,22720013,003010,KAWAGUCHI MFG. SDN BHD,INJIT,502336324,BEZEL TP ASSY (L RIS),RC1S1,1,14,1,14,0,14,SV-40272(VN3)/KD-55X85K/TH8,1,14
BTV,FGL05,22720013,080106,ZHAORI PACKAGING INDUSTRIES M,OUTJIT,503357502,CUSHION UPPER (L EPH),RC1S1,1,14,1,14,0,14,SV-40272(VN3)/KD-55X85K/TH8,1,14
BTV,FGL05,22720013,PA1005,MARUBUN/ARROW (S) PTE LTD,INJITILS,101366711,MOUNTED PWB LS BAR (HRS L),RC1S3,1,14,10,140,0,140,SV-40272(VN3)/KD-55X85K/TH8,1,14
BTV,FGL05,22720013,PA1092,CHINA STAR OPTOELEC INTL HK,OCELLTCON,101411311,MOUNTED PWB E-T-CON (55),RC1S3,1,14,1,14,0,14,SV-40272(VN3)/KD-55X85K/TH8,1,14
BTV,FGL05,22635025,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,503734701,BEZEL BT ASSY (L HRS),RC1S1,1,545,1,545,26,519,SV-40272(VN3)/KD-55X85K/1AF1,1,545
BTV,FGL05,22635025,313804,SONY ELECT OPERATIONS (CN) LTD,INJITIOP,502687601,DIFFUSER PLATE (LYX L),RC1S1,1,545,1,545,0,545,SV-40272(VN3)/KD-55X85K/1AF1,1,545
BTV,FGL05,22633028,003010,KAWAGUCHI MFG. SDN BHD,INJIT,502336324,BEZEL TP ASSY (L RIS),RC1S1,1,126,1,126,0,126,SV-40272(VN3)/KD-55X85K/UAF1,1,126
BTV,FGL05,22633028,PA1257,INABATA MALAYSIA SDN BHD,INJITIOP,503553501,MOP SHEET (HRS L),RC1S1,1,126,1,126,0,126,SV-40272(VN3)/KD-55X85K/UAF1,1,126
BTV,FGL05,22633028,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,503312911,"STAND, L (2L HRS) A",RC1S1,1,126,1,126,0,126,SV-40272(VN3)/KD-55X85K/UAF1,1,126
BTV,FGL05,22633028,080106,ZHAORI PACKAGING INDUSTRIES M,OUTJIT,503357502,CUSHION UPPER (L EPH),RC1S1,1,126,1,126,0,126,SV-40272(VN3)/KD-55X85K/UAF1,1,126
BTV,FGL05,22633028,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,126,1,126,0,126,SV-40272(VN3)/KD-55X85K/UAF1,1,126
BTV,FGL05,22633028,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,502172301,TRAY (L PHN),RC1S1,1,126,1,126,0,126,SV-40272(VN3)/KD-55X85K/UAF1,1,126
BTV,FGL06,24631001,S80003,SONY TAIWAN LIMITED,INJITIOP,504447001,DIFFUSER PLATE (EPH 2L),RC1S1,1,30,1,30,0,30,SV-41543(CEI)/FW-65BZ35L/CEI,1,30
BTV,FGL06,24475003,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,504477201,STAND R (L ERP) A,RC1S1,1,71,1,71,0,71,SV-41719(E33)/KD-65X85L/E33,1,71
BTV,FGL06,24475003,080140,TOKOPAK SDN BHD,OUTJIT,505172801,"CUSHION, SIDE (2L CBN)",RC1S1,1,71,2,142,0,142,SV-41719(E33)/KD-65X85L/E33,1,71
BTV,FGL06,24475003,080140,TOKOPAK SDN BHD,OUTJIT,505172901,"CUSHION, UPPER (2L CBN)",RC1S1,1,71,1,71,0,71,SV-41719(E33)/KD-65X85L/E33,1,71
BTV,FGL06,24475003,PA1086,ELEMATEC SINGAPORE (PTE) LTD,INJITILS,101667911,MOUNTED PWB LS BAR (ERP 2L),RC1S3,1,71,16,1136,0,1136,SV-41719(E33)/KD-65X85L/E33,1,71
BTV,FGL06,24475003,PA1092,CHINA STAR OPTOELEC INTL HK,OCELLTCON,101716211,MOUNTED PWB E-T-CON (65),RC1S3,1,71,1,71,0,71,SV-41719(E33)/KD-65X85L/E33,1,71
BTV,FGL06,24378004,PR0112,DAIDONG ENGINEERING M S/B,INJIT,504482111,BEZEL TP ASSY (2L ERP),RC1S1,1,83,1,83,0,83,SV-41463(PL1)/KD-65X85L/PL1,1,83
BTV,FGL06,24378004,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,504483802,BEZEL BT ASSY (2L ERP),RC1S1,1,83,1,83,0,83,SV-41463(PL1)/KD-65X85L/PL1,1,83
BTV,FGL06,24378004,PA1086,ELEMATEC SINGAPORE (PTE) LTD,INJITIOP,504602701,REF.POL.ON POP (ERP 2L),RC1S1,1,83,1,83,0,83,SV-41463(PL1)/KD-65X85L/PL1,1,83
BTV,FGL06,24378004,080140,TOKOPAK SDN BHD,OUTJIT,505173002,"CUSHION, FRONT (2L CBN)",RC1S1,1,83,1,83,0,83,SV-41463(PL1)/KD-65X85L/PL1,1,83
BTV,FGL06,24352002,PR0112,DAIDONG ENGINEERING M S/B,INJIT,504482111,BEZEL TP ASSY (2L ERP),RC1S1,1,86,1,86,0,86,SV-41446(VN3)/KD-65X85L/UAF1,1,86
BTV,FGL06,24352002,080140,TOKOPAK SDN BHD,OUTJIT,505172801,"CUSHION, SIDE (2L CBN)",RC1S1,1,86,2,172,0,172,SV-41446(VN3)/KD-65X85L/UAF1,1,86
BTV,FGL06,24352002,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,501969901,"BAG,PROTECTION SLIT(1720X1050)",RC1S1,1,86,1,86,0,86,SV-41446(VN3)/KD-65X85L/UAF1,1,86
BTV,FGL06,24346004,PA1086,ELEMATEC SINGAPORE (PTE) LTD,INJITIOP,504602701,REF.POL.ON POP (ERP 2L),RC1S1,1,533,1,533,0,533,SV-41446(VN3)/KD-65X85L/AZ1,1,533
